MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1923616	Mtif3	mitochondrial translational initiation factor 3	5		mitochondrial translational initiation			IBA	PTN000101473 	J:265628 	
MGI:1923616	Mtif3	mitochondrial translational initiation factor 3	5		mitochondrial translational initiation			ISO	Q9H2K0 	J:164563 	
MGI:1923616	Mtif3	mitochondrial translational initiation factor 3	5		mitochondrial translational initiation			ISS	Q9H2K0 	J:79114 	
MGI:1923616	Mtif3	mitochondrial translational initiation factor 3	5		regulation of translation			IBA	P0A707 PTN000101471 SPBC18E5.13 	J:265628 	
MGI:1923616	Mtif3	mitochondrial translational initiation factor 3	5		translation			IBA	P0A707 PTN000101471 SPBC18E5.13 	J:265628 	
MGI:1923616	Mtif3	mitochondrial translational initiation factor 3	5		translational initiation			IBA	P0A707 PTN000101471 SPBC18E5.13 	J:265628 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		positive regulation of translation			ISO	RGD:68371 	J:155856 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		positive regulation of translation			ISO	P42345 	J:164563 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		regulation of translation at synapse, modulating synaptic transmission			ISO	RGD:68371 	J:155856 	
MGI:1915101	Mtres1	mitochondrial transcription rescue factor 1	10		rescue of stalled ribosome			ISO	Q9P0P8 	J:164563 	
MGI:2384815	Mtrf1	mitochondrial translational release factor 1	14		mitochondrial translational termination			IBA	PTN000117641 	J:265628 	
MGI:2384815	Mtrf1	mitochondrial translational release factor 1	14		translation			IEA	KW-0648 	J:60000 	
MGI:2384815	Mtrf1	mitochondrial translational release factor 1	14		translational termination			IEA	IPR000352 IPR005139 	J:72247 	
MGI:1918830	Mtrf1l	mitochondrial translational release factor 1-like	10		mitochondrial translational termination			IBA	PTN000117641 	J:265628 	
MGI:1918830	Mtrf1l	mitochondrial translational release factor 1-like	10		translation			IEA	KW-0648 	J:60000 	
MGI:1918830	Mtrf1l	mitochondrial translational release factor 1-like	10		translational termination			IEA	IPR000352 IPR005139 	J:72247 	
MGI:1919900	Mtrfr	mitochondrial translation release factor in rescue	5		rescue of stalled ribosome			ISO	Q9H3J6 	J:164563 	
MGI:1919900	Mtrfr	mitochondrial translation release factor in rescue	5		translation			IEA	KW-0648 	J:60000 	
MGI:1919900	Mtrfr	mitochondrial translation release factor in rescue	5		translational termination			IEA	IPR000352 	J:72247 	
MGI:107624	Mvk	mevalonate kinase	5		negative regulation of translation			ISO	RGD:621295 	J:155856 	
MGI:4413807	n-TCgca40	nuclear encoded tRNA cysteine 40 (anticodon GCA)	6		translation			IDA		J:23858 	
MGI:4413807	n-TCgca40	nuclear encoded tRNA cysteine 40 (anticodon GCA)	6		translational elongation			TAS		J:23858 	
MGI:4413892	n-THgtg2	nuclear encoded tRNA histidine 2 (anticodon GTG)	3		translation			ISS		J:17544 	
MGI:4413892	n-THgtg2	nuclear encoded tRNA histidine 2 (anticodon GTG)	3		translational elongation			TAS		J:17544 	
MGI:4413893	n-THgtg3	nuclear encoded tRNA histidine 3 (anticodon GTG)	2		translation			ISS		J:16297 	
MGI:4413893	n-THgtg3	nuclear encoded tRNA histidine 3 (anticodon GTG)	2		translational elongation			TAS		J:16297 	
MGI:4413895	n-THgtg5	nuclear encoded tRNA histidine 5 (anticodon GTG)	2		translation			ISS		J:16297 	
MGI:4413895	n-THgtg5	nuclear encoded tRNA histidine 5 (anticodon GTG)	2		translational elongation			TAS		J:16297 	
MGI:4413898	n-THgtg8	nuclear encoded tRNA histidine 8 (anticodon GTG)	3		translation			ISS		J:16297 	
MGI:4413898	n-THgtg8	nuclear encoded tRNA histidine 8 (anticodon GTG)	3		translational elongation			TAS		J:16297 	
MGI:4413733	n-TRtct5	nuclear encoded tRNA arginine 5 (anticodon TCT)	1		translational elongation			IMP		J:211326 	
MGI:4414022	n-TUtca2	nuclear encoded tRNA selenocysteine 2 (anticodon TCA)	7		selenocysteine incorporation			IDA		J:16838 	
MGI:4414022	n-TUtca2	nuclear encoded tRNA selenocysteine 2 (anticodon TCA)	7		selenocysteine incorporation	happens in epithelial cell of prostate		IMP	MGI:2653318 	J:206437 	
MGI:4414022	n-TUtca2	nuclear encoded tRNA selenocysteine 2 (anticodon TCA)	7		selenocysteine incorporation			IMP	MGI:2653318 MGI:3505769 	J:158033 	
MGI:4414022	n-TUtca2	nuclear encoded tRNA selenocysteine 2 (anticodon TCA)	7		selenocysteine incorporation			IMP	MGI:2176073 MGI:3772692 	J:168404 	
MGI:4414022	n-TUtca2	nuclear encoded tRNA selenocysteine 2 (anticodon TCA)	7		selenocysteine incorporation			IMP		J:69505 J:97632 	
MGI:4414022	n-TUtca2	nuclear encoded tRNA selenocysteine 2 (anticodon TCA)	7		translation			IDA		J:28801 	
MGI:2669254	Nanos1	nanos C2HC-type zinc finger 1	19		negative regulation of translation			IBA	PTN000984469 	J:265628 	
MGI:2669254	Nanos1	nanos C2HC-type zinc finger 1	19		negative regulation of translation			ISO	Q8WY41 	J:164563 	
MGI:2669254	Nanos1	nanos C2HC-type zinc finger 1	19		positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay			ISO	Q8WY41 	J:164563 	
MGI:2669254	Nanos1	nanos C2HC-type zinc finger 1	19		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:2676627	Nanos2	nanos C2HC-type zinc finger 2	7		negative regulation of translation			IBA	PTN000984469 	J:265628 	
MGI:2676627	Nanos2	nanos C2HC-type zinc finger 2	7		negative regulation of translation			ISO	P60321 	J:164563 	
MGI:2676627	Nanos2	nanos C2HC-type zinc finger 2	7		positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay			ISO	P60321 	J:164563 	
MGI:2676627	Nanos2	nanos C2HC-type zinc finger 2	7		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:2675387	Nanos3	nanos C2HC-type zinc finger 3	8		negative regulation of translation			IBA	PTN000984469 	J:265628 	
MGI:2675387	Nanos3	nanos C2HC-type zinc finger 3	8		negative regulation of translation			ISO	P60323 	J:164563 	
MGI:2675387	Nanos3	nanos C2HC-type zinc finger 3	8		positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay			ISO	P60323 	J:164563 	
MGI:2675387	Nanos3	nanos C2HC-type zinc finger 3	8		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1917473	Nars	asparaginyl-tRNA synthetase	18		asparaginyl-tRNA aminoacylation			IBA	PTN000502376 	J:265628 	
MGI:1917473	Nars	asparaginyl-tRNA synthetase	18		asparaginyl-tRNA aminoacylation			ISO	O43776 	J:164563 	
MGI:1917473	Nars	asparaginyl-tRNA synthetase	18		translation			IEA	KW-0648 	J:60000 	
MGI:1917473	Nars	asparaginyl-tRNA synthetase	18		tRNA aminoacylation for protein translation			IEA	IPR002312 IPR004364 	J:72247 	
MGI:2142075	Nars2	asparaginyl-tRNA synthetase 2 (mitochondrial)(putative)	7		asparaginyl-tRNA aminoacylation			IBA	PTN000502376 	J:265628 	
MGI:2142075	Nars2	asparaginyl-tRNA synthetase 2 (mitochondrial)(putative)	7		translation			IEA	KW-0648 	J:60000 	
MGI:2142075	Nars2	asparaginyl-tRNA synthetase 2 (mitochondrial)(putative)	7		tRNA aminoacylation for protein translation			IEA	IPR002312 IPR004364 	J:72247 	
MGI:2138939	Nat10	N-acetyltransferase 10	2		positive regulation of translation			ISO	Q9H0A0 	J:164563 	
MGI:1891840	Ncbp1	nuclear cap binding protein subunit 1	4		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1891840	Ncbp1	nuclear cap binding protein subunit 1	4		regulation of translational initiation			ISO	Q09161 	J:164563 	
MGI:1915342	Ncbp2	nuclear cap binding protein subunit 2	16		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1915342	Ncbp2	nuclear cap binding protein subunit 2	16		regulation of translational initiation			ISO	P52298 	J:164563 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation			IBA	PTN000517518 	J:265628 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation	is upstream of negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress		IGI	O55033 	J:217282 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation			IGI	O55033 	J:217285 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation			ISO	P16333 	J:164563 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		positive regulation of cap-dependent translational initiation			ISO	P16333 	J:164563 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		positive regulation of cap-independent translational initiation			ISO	P16333 	J:164563 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		positive regulation of translation in response to endoplasmic reticulum stress			IBA	PTN000517518 	J:265628 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		positive regulation of translation in response to endoplasmic reticulum stress			IGI	O55033 	J:217285 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		positive regulation of translation in response to endoplasmic reticulum stress			ISO	P16333 	J:164563 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1306821	Nck2	non-catalytic region of tyrosine kinase adaptor protein 2	1		negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation			IBA	PTN000517518 	J:265628 	
MGI:1306821	Nck2	non-catalytic region of tyrosine kinase adaptor protein 2	1		negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation	is upstream of negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress		IGI	Q99M51 	J:217282 	
MGI:1306821	Nck2	non-catalytic region of tyrosine kinase adaptor protein 2	1		negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation			IGI	Q99M51 	J:217285 	
MGI:1306821	Nck2	non-catalytic region of tyrosine kinase adaptor protein 2	1		negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation			ISO	O43639 	J:164563 	
MGI:1306821	Nck2	non-catalytic region of tyrosine kinase adaptor protein 2	1		positive regulation of translation in response to endoplasmic reticulum stress			IBA	PTN000517518 	J:265628 	
MGI:1306821	Nck2	non-catalytic region of tyrosine kinase adaptor protein 2	1		positive regulation of translation in response to endoplasmic reticulum stress			IGI	Q99M51 	J:217285 	
MGI:1306821	Nck2	non-catalytic region of tyrosine kinase adaptor protein 2	1		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:97286	Ncl	nucleolin	1		negative regulation of translation			ISO	P19338 	J:164563 	
MGI:1913666	Ndufa7	NADH:ubiquinone oxidoreductase subunit A7	17		mitochondrial translation			ISS	Q05752 	J:72140 	
MGI:1918305	Nemf	nuclear export mediator factor	12		rescue of stalled ribosome			IBA	PTN000391355 	J:265628 	
MGI:1334263	Neurl1a	neuralized E3 ubiquitin protein ligase 1A	19		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1916216	Ngdn	neuroguidin, EIF4E binding protein	14		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1933212	Ngrn	neugrin, neurite outgrowth associated	7		positive regulation of mitochondrial translation			ISO	Q9NPE2 	J:164563 	
MGI:2137237	Niban1	niban apoptosis regulator 1	1		positive regulation of translation			IMP		J:123035 	
MGI:2137237	Niban1	niban apoptosis regulator 1	1		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1914306	Noa1	nitric oxide associated 1	5		mitochondrial translation			IMP		J:176798 	
MGI:109382	Noct	nocturnin	3		deadenylation-dependent decapping of nuclear-transcribed mRNA			IGI	MGI:1298230 	J:139263 	
MGI:1918019	Nolc1	nucleolar and coiled-body phosphoprotein 1	19		regulation of translation			ISO	Q14978 	J:164563 	
MGI:106184	Npm1	nucleophosmin 1	11		positive regulation of translation			ISO	P06748 	J:164563 	
MGI:106184	Npm1	nucleophosmin 1	11		regulation of eIF2 alpha phosphorylation by dsRNA			ISO	P06748 	J:164563 	
MGI:2146565	Nsun3	NOL1/NOP2/Sun domain family member 3	16		regulation of mitochondrial translation			ISO	Q9H649 	J:164563 	
MGI:1919431	Nsun4	NOL1/NOP2/Sun domain family, member 4	4		positive regulation of mitochondrial translation			IMP		J:211012 	
MGI:2442978	Ogfod1	2-oxoglutarate and iron-dependent oxygenase domain containing 1	8		regulation of translational termination			IBA	PTN000251752 	J:265628 	
MGI:2442978	Ogfod1	2-oxoglutarate and iron-dependent oxygenase domain containing 1	8		regulation of translational termination			ISO	Q8N543 	J:164563 	
MGI:1919451	Otud6b	OTU domain containing 6B	4		negative regulation of translation			ISO	Q8N6M0 	J:164563 	
MGI:1919451	Otud6b	OTU domain containing 6B	4		positive regulation of translation			ISO	Q8N6M0 	J:164563 	
MGI:894684	Pa2g4	proliferation-associated 2G4	10		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1349722	Pabpc1	poly(A) binding protein, cytoplasmic 1	15		positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay			IMP		J:196089 	
MGI:1349722	Pabpc1	poly(A) binding protein, cytoplasmic 1	15		positive regulation of nuclear-transcribed mRNA poly(A) tail shortening			IMP		J:196089 	
MGI:2655198	Padi6	peptidyl arginine deiminase, type VI	4		regulation of translation by machinery localization	happens in 2-cell stage embryo,results in the placement of Rps6		IMP	MGI:3806009 	J:138573 	
MGI:2384993	Paip1	polyadenylate binding protein-interacting protein 1	13		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:2384993	Paip1	polyadenylate binding protein-interacting protein 1	13		regulation of translational initiation			IBA	PTN000583582 	J:265628 	
MGI:1915119	Paip2	polyadenylate-binding protein-interacting protein 2	18		negative regulation of translation			IBA	PTN000994567 	J:265628 	
MGI:1915119	Paip2	polyadenylate-binding protein-interacting protein 2	18		negative regulation of translation	regulates a function/process that happens in hippocampus,regulates Camk2a		IMP		J:197896 	
MGI:1915119	Paip2	polyadenylate-binding protein-interacting protein 2	18		negative regulation of translation			ISO	NP_057564 	J:124723 	
MGI:1915119	Paip2	polyadenylate-binding protein-interacting protein 2	18		negative regulation of translational initiation			ISO	Q9BPZ3 	J:164563 	
MGI:1915119	Paip2	polyadenylate-binding protein-interacting protein 2	18		regulation of translation	regulates a function/process that happens in male germ cell,regulates Akap4|regulates a function/process that happens in male germ cell,regulates Hk1		IMP	MGI:4837189 	J:185770 	
MGI:1915119	Paip2	polyadenylate-binding protein-interacting protein 2	18		regulation of translation	regulates a function/process that happens in male germ cell		IMP	MGI:4837189 	J:165272 	
MGI:2386865	Paip2b	poly(A) binding protein interacting protein 2B	6		negative regulation of translation			IBA	PTN000994567 	J:265628 	
MGI:2386865	Paip2b	poly(A) binding protein interacting protein 2B	6		negative regulation of translation			ISO	NP_065192 	J:124723 	
MGI:2386865	Paip2b	poly(A) binding protein interacting protein 2B	6		negative regulation of translational initiation			ISO	Q9ULR5 	J:164563 	
MGI:2386865	Paip2b	poly(A) binding protein interacting protein 2B	6		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1918984	Pan2	PAN2 poly(A) specific ribonuclease subunit	10		nuclear-transcribed mRNA poly(A) tail shortening			IBA	PTN000404664 	J:265628 	
MGI:1918984	Pan2	PAN2 poly(A) specific ribonuclease subunit	10		nuclear-transcribed mRNA poly(A) tail shortening			ISO	AB107585 	J:73065 	
MGI:1919837	Pan3	PAN3 poly(A) specific ribonuclease subunit	5		deadenylation-dependent decapping of nuclear-transcribed mRNA			IMP		J:139263 	
MGI:1919837	Pan3	PAN3 poly(A) specific ribonuclease subunit	5		nuclear-transcribed mRNA poly(A) tail shortening			IBA	PTN000263578 	J:265628 	
MGI:1921358	Parn	poly(A)-specific ribonuclease (deadenylation nuclease)	16		nuclear-transcribed mRNA poly(A) tail shortening			IBA	PTN000387181 	J:265628 	
MGI:1921358	Parn	poly(A)-specific ribonuclease (deadenylation nuclease)	16		nuclear-transcribed mRNA poly(A) tail shortening			IDA		J:134278 	
MGI:2386296	Pars2	prolyl-tRNA synthetase (mitochondrial)(putative)	4		prolyl-tRNA aminoacylation			IBA	PTN000154976 	J:265628 	
MGI:2386296	Pars2	prolyl-tRNA synthetase (mitochondrial)(putative)	4		translation			IEA	KW-0648 	J:60000 	
MGI:2386296	Pars2	prolyl-tRNA synthetase (mitochondrial)(putative)	4		tRNA aminoacylation for protein translation			IEA	IPR002314 	J:72247 	
MGI:2147679	Patl1	protein associated with topoisomerase II homolog 1 (yeast)	19		deadenylation-dependent decapping of nuclear-transcribed mRNA			IBA	PTN000489218 	J:265628 	
MGI:2147679	Patl1	protein associated with topoisomerase II homolog 1 (yeast)	19		deadenylation-dependent decapping of nuclear-transcribed mRNA			ISO	Q86TB9 	J:164563 	
MGI:2147679	Patl1	protein associated with topoisomerase II homolog 1 (yeast)	19		negative regulation of translation			ISO	Q4V7K4 	J:168659 	
MGI:1914828	Patl2	protein associated with topoisomerase II homolog 2 (yeast)	2		deadenylation-dependent decapping of nuclear-transcribed mRNA			IBA	PTN000489218 	J:265628 	
MGI:1914828	Patl2	protein associated with topoisomerase II homolog 2 (yeast)	2		negative regulation of translation			ISO	Q32N92 	J:168659 	
MGI:2443858	Pcif1	phosphorylated CTD interacting factor 1	2		negative regulation of translation			ISO	Q9H4Z3 	J:164563 	
MGI:2443858	Pcif1	phosphorylated CTD interacting factor 1	2		positive regulation of translation			ISO	Q9H4Z3 	J:164563 	
MGI:2443226	Pde12	phosphodiesterase 12	14		nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay			IBA	PTN000950565 	J:265628 	
MGI:2443226	Pde12	phosphodiesterase 12	14		nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay			ISO	Q6L8Q7 	J:164563 	
MGI:2145154	Pelo	pelota mRNA surveillance and ribosome rescue factor	13		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1098283	Per1	period circadian clock 1	11		circadian regulation of translation			IMP		J:69626 	
MGI:1195265	Per2	period circadian clock 2	1		circadian regulation of translation			IMP		J:69626 	
MGI:1916193	Pink1	PTEN induced putative kinase 1	4		positive regulation of translation	uses UniProtKB:Q61221,is upstream of positive regulation of DNA-binding transcription factor activity		IMP		J:207460 	
MGI:1928897	Piwil1	piwi-like RNA-mediated gene silencing 1	5		regulation of translation			NAS		J:112901 	
MGI:1930036	Piwil2	piwi-like RNA-mediated gene silencing 2	14		positive regulation of translation			IMP		J:147897 	
MGI:1930036	Piwil2	piwi-like RNA-mediated gene silencing 2	14		regulation of translation			IEA	KW-0810 	J:60000 	
